"ACC_NUCCORE","Contig","bin","coeffvars","counts","means","sdv","max_cov","min_cov","order","Description","length","classification","bin_length","Species","mash_dist","sig","mash_hits","UID_NUCCORE","Description_NUCCORE","CreateDate_NUCCORE","Topology_NUCCORE","Completeness_NUCCORE","TaxonID_NUCCORE","Genome_NUCCORE","Length_NUCCORE","Source_NUCCORE","UID_ASSEMBLY","Status_ASSEMBLY","SeqReleaseDate_ASSEMBLY","SubmissionDate_ASSEMBLY","Latest_ASSEMBLY","UID_BIOSAMPLE","ACC_BIOSAMPLE","Location_BIOSAMPLE","Coordinates_BIOSAMPLE","IsolationSource_BIOSAMPLE","Host_BIOSAMPLE","CollectionDate_BIOSAMPLE","Host_DISEASE","SamplType_BIOSAMPLE","taxon_name","taxon_rank","lineage","taxon_species_id","taxon_species_name","taxon_genus_id","taxon_genus_name","taxon_family_id","taxon_family_name","taxon_order_id","taxon_order_name","taxon_class_id","taxon_class_name","taxon_phylum_id","taxon_phylum_name","taxon_superkingdom_id","taxon_superkingdom_name","loc_lat","loc_lng","loc_parsed","GC_NUCCORE","Identical","OldVersion","hits_rMLST","hitscount_rMLST","inclusions","Host_BIOSAMPLE_processed","Host_DISEASE_processed","D1","D2","plasmidfinder","pmlst","relaxase_type.s.","mpf_type"
"NZ_AP019830.1","contig_8082","bin_53",4.38315268898826,14,0.479595046538908,2.10213831786246,13.540495832928,0,"genus","Leptotrichia",8487,"d__Bacteria;p__Fusobacteriota;c__Fusobacteriia;o__Fusobacteriales;f__Leptotrichiaceae;g__Leptotrichia;s__Leptotrichia wadei_A",2397716,"s__Leptotrichia wadei_A",0.0877506,"0","86/1000",1724197806,"Leptotrichia wadei strain JCM16777 plasmid pJCM16777-1, complete sequence","2019/08/16","circular","complete",157687,"plasmid",32202,"RefSeq",5500901,"Complete Genome","2020/01/09 00:00","2020/01/09 00:00","True",10651554,"SAMD00156224","Norway","","","","","","","Leptotrichia wadei","species","cellular organisms; Bacteria; Fusobacteria; Fusobacteriia; Fusobacteriales; Leptotrichiaceae; Leptotrichia",157687,"Leptotrichia wadei",32067,"Leptotrichia",1129771,"Leptotrichiaceae",203491,"Fusobacteriales",203490,"Fusobacteriia",32066,"Fusobacteria",2,"Bacteria",64.5731537,11.5280364,"Norway",29.8739208744799,"AP019830.1","","",0,"","","",1.5391065,15.436885,"","","",""
"NZ_AP019832.1","contig_7102","bin_53",2.60641617419635,20,1.12670841835155,2.93667104519467,18.0941564612193,0,"family","Leptotrichiaceae",14114,"d__Bacteria;p__Fusobacteriota;c__Fusobacteriia;o__Fusobacteriales;f__Leptotrichiaceae;g__Leptotrichia;s__Leptotrichia wadei_A",2397716,"s__Leptotrichia wadei_A",0.0716227,"0","125/1000",1779462138,"Leptotrichia trevisanii strain JMUB3870 plasmid pJMUB3870-1, complete sequence","2019/11/30","circular","complete",109328,"plasmid",25939,"RefSeq",5362211,"Complete Genome","2019/07/25 00:00","2019/07/25 00:00","True",10651547,"SAMD00156217","Japan","35.3138 N 136.7781 E","","","2014","","","Leptotrichia trevisanii","species","cellular organisms; Bacteria; Fusobacteria; Fusobacteriia; Fusobacteriales; Leptotrichiaceae; Leptotrichia",109328,"Leptotrichia trevisanii",32067,"Leptotrichia",1129771,"Leptotrichiaceae",203491,"Fusobacteriales",203490,"Fusobacteriia",32066,"Fusobacteria",2,"Bacteria",35.3138,136.7781,"",31.3312001233664,"AP019832.1","","",0,"","","",1.538803,15.443063,"","","",""
"NZ_AP019833.1","contig_14075","bin_74",2.75192755237633,19,2.81467587849087,7.74578410102808,38.8389483163467,0,"species","Leptotrichia trevisanii",5459,"d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Tissierellales;f__Peptoniphilaceae;g__Parvimonas;s__Parvimonas micra",8107652,"s__Parvimonas micra",0.0590885,"0","169/1000",1779462139,"Leptotrichia trevisanii strain JMUB3870 plasmid pJMUB3870-2, complete sequence","2019/11/30","circular","complete",109328,"plasmid",15283,"RefSeq",5362211,"Complete Genome","2019/07/25 00:00","2019/07/25 00:00","True",10651547,"SAMD00156217","Japan","35.3138 N 136.7781 E","","","2014","","","Leptotrichia trevisanii","species","cellular organisms; Bacteria; Fusobacteria; Fusobacteriia; Fusobacteriales; Leptotrichiaceae; Leptotrichia",109328,"Leptotrichia trevisanii",32067,"Leptotrichia",1129771,"Leptotrichiaceae",203491,"Fusobacteriales",203490,"Fusobacteriia",32066,"Fusobacteria",2,"Bacteria",35.3138,136.7781,"",33.0955964143166,"AP019833.1","","",0,"","","",-1.8015258,16.286346,"","","MOBV",""
"NZ_AP019837.1","contig_16817","bin_88",3.27990158216064,16,0.736201821702347,2.41466951979107,14.5288984993516,0,"genus","Leptotrichia",5346,"d__Bacteria;p__Firmicutes;c__Bacilli;o__RF39;f__UBA660;g__;s__",1408122,"s__",0.0824989,"0","97/1000",1724152893,"Leptotrichia wadei strain JMUB3934 plasmid pJMUB3934p2, complete sequence","2019/08/16","circular","complete",157687,"plasmid",27786,"RefSeq",4335111,"Complete Genome","2019/07/25 00:00","2019/07/25 00:00","True",10651549,"SAMD00156219","Japan","34.6026 N 135.8386 E","","","2017","","","Leptotrichia wadei","species","cellular organisms; Bacteria; Fusobacteria; Fusobacteriia; Fusobacteriales; Leptotrichiaceae; Leptotrichia",157687,"Leptotrichia wadei",32067,"Leptotrichia",1129771,"Leptotrichiaceae",203491,"Fusobacteriales",203490,"Fusobacteriia",32066,"Fusobacteria",2,"Bacteria",34.6026,135.8386,"",30.5117685165191,"AP019837.1","","",0,"","","",1.5386127,15.446918,"","","",""
"NZ_AP019838.1","contig_13889","bin_88",5.15129974561138,3,0.84401922814661,4.34779603524274,28.606961043918,0,"species","Leptotrichia wadei",8071,"d__Bacteria;p__Firmicutes;c__Bacilli;o__RF39;f__UBA660;g__;s__",1408122,"s__",0.0436329,"0","250/1000",1724152895,"Leptotrichia wadei strain JMUB3934 plasmid pJMUB3934p3, complete sequence","2019/08/16","circular","complete",157687,"plasmid",7855,"RefSeq",4335111,"Complete Genome","2019/07/25 00:00","2019/07/25 00:00","True",10651549,"SAMD00156219","Japan","34.6026 N 135.8386 E","","","2017","","","Leptotrichia wadei","species","cellular organisms; Bacteria; Fusobacteria; Fusobacteriia; Fusobacteriales; Leptotrichiaceae; Leptotrichia",157687,"Leptotrichia wadei",32067,"Leptotrichia",1129771,"Leptotrichiaceae",203491,"Fusobacteriales",203490,"Fusobacteriia",32066,"Fusobacteria",2,"Bacteria",34.6026,135.8386,"",29.8026734563972,"AP019838.1","","",0,"","","",-0.57997483,16.53846,"","","",""
"NZ_AP019838.1","contig_26165","bin_88",4.59005504149648,7,2.20436093573849,10.1181380263644,71.5171112953157,0,"species","Leptotrichia wadei",15278,"d__Bacteria;p__Firmicutes;c__Bacilli;o__RF39;f__UBA660;g__;s__",1408122,"s__",0.0811785,"0","100/1000",1724152895,"Leptotrichia wadei strain JMUB3934 plasmid pJMUB3934p3, complete sequence","2019/08/16","circular","complete",157687,"plasmid",7855,"RefSeq",4335111,"Complete Genome","2019/07/25 00:00","2019/07/25 00:00","True",10651549,"SAMD00156219","Japan","34.6026 N 135.8386 E","","","2017","","","Leptotrichia wadei","species","cellular organisms; Bacteria; Fusobacteria; Fusobacteriia; Fusobacteriales; Leptotrichiaceae; Leptotrichia",157687,"Leptotrichia wadei",32067,"Leptotrichia",1129771,"Leptotrichiaceae",203491,"Fusobacteriales",203490,"Fusobacteriia",32066,"Fusobacteria",2,"Bacteria",34.6026,135.8386,"",29.8026734563972,"AP019838.1","","",0,"","","",-0.57997483,16.53846,"","","",""
"NZ_AP024229.1","contig_7217",NA,3.8410308522705,44,33.4698705775333,128.558805509806,844.759353481599,0,"superkingdom","Bacteria",15363,NA,NA,NA,0.0943778,"0","74/1000",1951312343,"Lactococcus cremoris strain EPSC plasmid pEPSC7, complete sequence","2020/12/30","circular","complete",1359,"plasmid",7397,"RefSeq",9120871,"Complete Genome","2020/12/15 00:00","2020/12/15 00:00","True",17088116,"SAMD00253352","","","","","","","","Lactococcus cremoris","species","cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Bacilli; Lactobacillales; Streptococcaceae; Lactococcus",1359,"Lactococcus cremoris",1357,"Lactococcus",1300,"Streptococcaceae",186826,"Lactobacillales",91061,"Bacilli",1239,"Firmicutes",2,"Bacteria",NA,NA,"",39.7458429092875,"AP024229.1","","",0,"","","",-0.25044537,7.586061,"","","MOB_Unknown",""
"NZ_AP024229.1","contig_9361","bin_98",1.54695328982002,50,54.98843228732,85.0645362289152,421.70893137675,0,"superkingdom","Bacteria",15380,"d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__",1261460,"s__",0.0659724,"0","143/1000",1951312343,"Lactococcus cremoris strain EPSC plasmid pEPSC7, complete sequence","2020/12/30","circular","complete",1359,"plasmid",7397,"RefSeq",9120871,"Complete Genome","2020/12/15 00:00","2020/12/15 00:00","True",17088116,"SAMD00253352","","","","","","","","Lactococcus cremoris","species","cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Bacilli; Lactobacillales; Streptococcaceae; Lactococcus",1359,"Lactococcus cremoris",1357,"Lactococcus",1300,"Streptococcaceae",186826,"Lactobacillales",91061,"Bacilli",1239,"Firmicutes",2,"Bacteria",NA,NA,"",39.7458429092875,"AP024229.1","","",0,"","","",-0.25044537,7.586061,"","","MOB_Unknown",""
"NZ_AP024229.1","contig_10767",NA,2.64084265101682,48,20.7886300629023,54.8995009263227,393.509964412811,0,"superkingdom","Bacteria",15215,NA,NA,NA,0.0766828,"0","111/1000",1951312343,"Lactococcus cremoris strain EPSC plasmid pEPSC7, complete sequence","2020/12/30","circular","complete",1359,"plasmid",7397,"RefSeq",9120871,"Complete Genome","2020/12/15 00:00","2020/12/15 00:00","True",17088116,"SAMD00253352","","","","","","","","Lactococcus cremoris","species","cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Bacilli; Lactobacillales; Streptococcaceae; Lactococcus",1359,"Lactococcus cremoris",1357,"Lactococcus",1300,"Streptococcaceae",186826,"Lactobacillales",91061,"Bacilli",1239,"Firmicutes",2,"Bacteria",NA,NA,"",39.7458429092875,"AP024229.1","","",0,"","","",-0.25044537,7.586061,"","","MOB_Unknown",""
"NZ_CP007650.1","contig_9201",NA,1.86178629739944,44,65.291551086477,121.558915148758,577.701182923846,0,"superkingdom","Bacteria",8175,NA,NA,NA,0.0872439,"0","87/1000",763126141,"Ligilactobacillus salivarius strain JCM1046 plasmid pCTN1046, complete sequence","2015/03/01","circular","complete",1624,"plasmid",33315,"RefSeq",212881,"Complete Genome","2014/09/26 00:00","2014/09/26 00:00","True",2711722,"SAMN02711722","Japan","","","swine","1969","","","Ligilactobacillus salivarius","species","cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Bacilli; Lactobacillales; Lactobacillaceae; Ligilactobacillus",1624,"Ligilactobacillus salivarius",2767887,"Ligilactobacillus",33958,"Lactobacillaceae",186826,"Lactobacillales",91061,"Bacilli",1239,"Firmicutes",2,"Bacteria",36.5748441,139.2394179,"Japan",34.888188503677,"CP007650.1","","",0,"","Sus scrofa","",9.82887,2.522954,"repUS43_1_CDS12738(DOp1), CP003584, ","","MOBT",""
"NZ_CP011006.1","contig_25427","bin_60",3.16445747618799,28,37.9550571371438,120.107164316777,700.323933915751,0,"no rank","root",13204,"d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Actinomycetaceae;g__Pauljensenia;s__Pauljensenia pyogenes_A",1075039,"s__Pauljensenia pyogenes_A",0.0158882,"0","558/1000",769944480,"Psychromicrobium lacuslunae strain IHBB 11108 plasmid pAG001, complete sequence","2015/03/17","circular","complete",1618207,"plasmid",3716,"RefSeq",309141,"Complete Genome","2015/03/11 00:00","2015/03/11 00:00","True",3366954,"SAMN03366954","India:Chandra Tal lake at Lahual and Spiti","32.29 N 77.36 E","water from surface of lake","","2011-09-23","","Bacterial","Psychromicrobium lacuslunae","species","cellular organisms; Bacteria; Terrabacteria group; Actinobacteria; Actinomycetia; Micrococcales; Micrococcaceae; Psychromicrobium",1618207,"Psychromicrobium lacuslunae",2078575,"Psychromicrobium",1268,"Micrococcaceae",85006,"Micrococcales",1760,"Actinomycetia",201174,"Actinobacteria",2,"Bacteria",32.29,77.36,"",55.3283100107643,"CP011006.1","","",0,"","","",6.237704,7.0669227,"ColRNAI_1, DQ298019, ","","",""
"NZ_CP011537.1","contig_8671","bin_38",6.51418236106311,8,1.26869998289544,8.26454305005856,64.5197426887792,0,"superkingdom","Bacteria",42364,"d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus gasseri",20557057,"s__Lactobacillus gasseri",0.0345853,"0","319/1000",856845225,"Limosilactobacillus fermentum 3872 plasmid pLF3872, complete sequence","2015/06/30","circular","complete",1381124,"plasmid",32641,"RefSeq",355971,"Complete Genome","2015/06/17 00:00","2015/06/17 00:00","True",2314197,"SAMN02314197","Russia","","milk from female","","2011","","","Limosilactobacillus fermentum 3872","strain","cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Bacilli; Lactobacillales; Lactobacillaceae; Limosilactobacillus; Limosilactobacillus fermentum",1613,"Limosilactobacillus fermentum",2742598,"Limosilactobacillus",33958,"Lactobacillaceae",186826,"Lactobacillales",91061,"Bacilli",1239,"Firmicutes",2,"Bacteria",64.6863136,97.7453061,"Russia",40.6819644006005,"CP011537.1","","",0,"","","",14.481746,4.886759,"rep38_1_rep(pLBUC03), CP002655, ","","MOBQ","MPF_T"
"NZ_CP012596.1","contig_15693","bin_74",7.34819845499555,5,2.20083888431448,16.1722008894138,126.257292725572,0,"genus","Staphylococcus",6195,"d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Tissierellales;f__Peptoniphilaceae;g__Parvimonas;s__Parvimonas micra",8107652,"s__Parvimonas micra",0.0494626,"0","215/1000",983466414,"Staphylococcus aureus strain HOU1444-VR plasmid pVR-MSSA_03, complete sequence","2016/01/27","circular","complete",1280,"plasmid",23351,"RefSeq",478511,"Complete Genome","2015/09/04 00:00","2015/09/04 00:00","True",3093451,"SAMN03093451","Brazil: Sao Paulo","23.5500 S 46.6333 W","blood","Homo sapiens","2012","Bacteremia","","Staphylococcus aureus","species","cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Bacilli; Bacillales; Staphylococcaceae; Staphylococcus",1280,"Staphylococcus aureus",1279,"Staphylococcus",90964,"Staphylococcaceae",1385,"Bacillales",91061,"Bacilli",1239,"Firmicutes",2,"Bacteria",-23.55,-46.6333,"",28.6925613464091,"CP012596.1","","",0,"","Homo sapiens","",-4.4498262,7.611606,"rep21_20_p020(pLGA251), FR821780, |rep20_3_rep(pTW20), FN433597, ","","",""
"NZ_CP012971.1","contig_10581","bin_71",4.55152848643522,9,51.6415001979004,235.047759232994,1576.80855859482,0,"no rank","root",14717,"d__Bacteria;p__Firmicutes;c__Bacilli;o__Staphylococcales;f__Staphylococcaceae;g__Staphylococcus;s__",1307663,"s__",0.010441,"0","671/1000",1016068197,"Staphylococcus aureus strain ST20130939 plasmid pST20130939, complete sequence","2016/04/07","circular","complete",1280,"plasmid",20633,"RefSeq",716491,"Complete Genome","2016/04/05 00:00","2016/04/05 00:00","True",4166389,"SAMN04166389","France","","26-year old man with an implant associated osteitis","Homo sapiens","2009-08","","whole organism","Staphylococcus aureus","species","cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Bacilli; Bacillales; Staphylococcaceae; Staphylococcus",1280,"Staphylococcus aureus",1279,"Staphylococcus",90964,"Staphylococcaceae",1385,"Bacillales",91061,"Bacilli",1239,"Firmicutes",2,"Bacteria",46.603354,1.8883335,"France",28.3865652110696,"CP012971.1","","",0,"","Homo sapiens","",-4.034659,7.318452,"rep5a_1_repSAP001(pN315), AP003139, |rep16_3_rep(pSaa6159), CP002115, ","","MOBV",""
"NZ_CP015284.1","contig_24374",NA,2.46132145867744,32,50.2813810444991,123.758642136762,725.529960143214,0,"genus","Streptococcus",24576,NA,NA,NA,0.0937829,"0","75/1000",1183638591,"Streptococcus salivarius strain ATCC 25975 plasmid unnamed, complete sequence","2017/04/21","circular","complete",1304,"plasmid",126555,"RefSeq",1072671,"Complete Genome","2017/04/18 00:00","2017/04/18 00:00","True",2401019,"SAMN02401019","","","saliva","","","","","Streptococcus salivarius","species","cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Bacilli; Lactobacillales; Streptococcaceae; Streptococcus",1304,"Streptococcus salivarius",1301,"Streptococcus",1300,"Streptococcaceae",186826,"Lactobacillales",91061,"Bacilli",1239,"Firmicutes",2,"Bacteria",NA,NA,"",35.9424756034926,"CP015284.1","","",0,"","","",1.1351823,17.116482,"","","",""
"NZ_CP016859.1","contig_10585","bin_88",7.74572269038037,5,13.5301450474183,104.800751497925,818.619176372712,0,"order","Bacillales",14636,"d__Bacteria;p__Firmicutes;c__Bacilli;o__RF39;f__UBA660;g__;s__",1408122,"s__",0.0250005,"0","420/1000",1355834826,"Staphylococcus aureus strain 1971.C01 plasmid p1971.C01b, complete sequence.","2018/03/07","circular","complete",1280,"plasmid",21841,"RefSeq",1613441,"Complete Genome","2018/02/20 00:00","2018/02/20 00:00","True",4966145,"SAMN04966145","USA: Ft. Benning, Georgia","32.3913 N 84.8229 W","Purulent absess from military trainee","Homo sapiens","2011-09-08","Skin and soft tissue infection Purulent Abscess","","Staphylococcus aureus","species","cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Bacilli; Bacillales; Staphylococcaceae; Staphylococcus",1280,"Staphylococcus aureus",1279,"Staphylococcus",90964,"Staphylococcaceae",1385,"Bacillales",91061,"Bacilli",1239,"Firmicutes",2,"Bacteria",32.3913,-84.8229,"",27.9886452085527,"CP016859.2","","",0,"","Homo sapiens","",-4.5234256,8.437401,"repUS70_1_repA(SAP047A), GQ900405, |rep20_13_repA(p11819p97), CP003193, ","","MOBQ",""
"NZ_CP017109.1","contig_12296","bin_38",5.80210351491599,7,0.222928335034397,1.29345327627744,10.0195932858469,0,"family","Lactobacillaceae",7947,"d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus gasseri",20557057,"s__Lactobacillus gasseri",0.0955937,"0","72/1000",1064953159,"Ligilactobacillus salivarius strain CICC 23174 plasmid pLS_2","2016/09/15","linear","",1624,"plasmid",29788,"RefSeq",792851,"Complete Genome","2016/09/13 00:00","2016/09/13 00:00","True",5277751,"SAMN05277751","China:Hebei","39.524 N 116.719 E","","Gallus gallus","2008-10-31","","","Ligilactobacillus salivarius","species","cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Bacilli; Lactobacillales; Lactobacillaceae; Ligilactobacillus",1624,"Ligilactobacillus salivarius",2767887,"Ligilactobacillus",33958,"Lactobacillaceae",186826,"Lactobacillales",91061,"Bacilli",1239,"Firmicutes",2,"Bacteria",39.524,116.719,"",31.1769840204109,"CP017109.1","","",0,"","Gallus gallus","",9.401748,1.8950368,"","","",""
"NZ_CP018188.1","contig_4961","bin_30",3.56102000882265,40,8.268517833646,29.4443574489203,197.294530117006,0,"family","Streptococcaceae",22258,"d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__",2521322,"s__",0.0770708,"0","110/1000",1783050076,"Streptococcus salivarius strain ICDC2 plasmid unnamed, complete sequence","2019/12/11","circular","complete",1304,"plasmid",188293,"RefSeq",5382731,"Complete Genome","2019/12/10 00:00","2019/12/10 00:00","True",6066184,"SAMN06066184","China:Changping, Beijing","40.2 N 116.2 E","4-6 years old child with healthy oral","Homo sapiens","2014-06-21","","","Streptococcus salivarius","species","cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Bacilli; Lactobacillales; Streptococcaceae; Streptococcus",1304,"Streptococcus salivarius",1301,"Streptococcus",1300,"Streptococcaceae",186826,"Lactobacillales",91061,"Bacilli",1239,"Firmicutes",2,"Bacteria",40.2,116.2,"",34.5631542330304,"CP018188.1","","",0,"","Homo sapiens","",1.1133045,17.11247,"","","",""
"NZ_CP018188.1","contig_10327","bin_30",3.58319457592412,36,11.6946417279574,41.904176806993,291.84882671203,0,"genus","Streptococcus",24066,"d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__",2521322,"s__",0.0974869,"0","69/1000",1783050076,"Streptococcus salivarius strain ICDC2 plasmid unnamed, complete sequence","2019/12/11","circular","complete",1304,"plasmid",188293,"RefSeq",5382731,"Complete Genome","2019/12/10 00:00","2019/12/10 00:00","True",6066184,"SAMN06066184","China:Changping, Beijing","40.2 N 116.2 E","4-6 years old child with healthy oral","Homo sapiens","2014-06-21","","","Streptococcus salivarius","species","cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Bacilli; Lactobacillales; Streptococcaceae; Streptococcus",1304,"Streptococcus salivarius",1301,"Streptococcus",1300,"Streptococcaceae",186826,"Lactobacillales",91061,"Bacilli",1239,"Firmicutes",2,"Bacteria",40.2,116.2,"",34.5631542330304,"CP018188.1","","",0,"","Homo sapiens","",1.1133045,17.11247,"","","",""
"NZ_CP018843.1","contig_2711","bin_71",5.54669479819512,8,2.58995467060401,14.3656880990004,107.199162853577,0,"superkingdom","Bacteria",16629,"d__Bacteria;p__Firmicutes;c__Bacilli;o__Staphylococcales;f__Staphylococcaceae;g__Staphylococcus;s__",1307663,"s__",0.0811785,"0","100/1000",1332879725,"Staphylococcus epidermidis strain 14.1.R1 plasmid pHOB1, complete sequence","2018/01/21","circular","complete",1282,"plasmid",24769,"RefSeq",1007311,"Complete Genome","2017/01/05 00:00","2017/01/05 00:00","True",6167133,"SAMN06167133","Denmark: Aarhus","","","Homo sapiens","2015","","whole organism","Staphylococcus epidermidis","species","cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Bacilli; Bacillales; Staphylococcaceae; Staphylococcus",1282,"Staphylococcus epidermidis",1279,"Staphylococcus",90964,"Staphylococcaceae",1385,"Bacillales",91061,"Bacilli",1239,"Firmicutes",2,"Bacteria",56.1496278,10.2134046,"Denmark,Aarhus",30.8409705680488,"CP018843.1","","",0,"","Homo sapiens","",-4.553798,8.318301,"rep20_14_repA(pSSAP2), HE616681, ","","",""
"NZ_CP019032.1","contig_5236","bin_38",7.4726840028133,5,30.5884642763689,228.577927668648,1784.9569049951,0,"superkingdom","Bacteria",14579,"d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus gasseri",20557057,"s__Lactobacillus gasseri",0.0639874,"0","150/1000",1130897894,"Limosilactobacillus fermentum strain SNUV175 plasmid pSNU175-3, complete sequence","2017/01/12","circular","complete",1613,"plasmid",33071,"RefSeq",946581,"Complete Genome","2017/01/10 00:00","2017/01/10 00:00","True",6174220,"SAMN06174220","South Korea: Seoul","","vaginal tract","Homo sapiens","2014-06","","Culture","Limosilactobacillus fermentum","species","cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Bacilli; Lactobacillales; Lactobacillaceae; Limosilactobacillus",1613,"Limosilactobacillus fermentum",2742598,"Limosilactobacillus",33958,"Lactobacillaceae",186826,"Lactobacillales",91061,"Bacilli",1239,"Firmicutes",2,"Bacteria",37.5666791,126.9782914,"South Korea,Seoul",39.566387469384,"CP019032.1","","",0,"","Homo sapiens","",14.4508505,4.9903,"","","MOBQ",""
"NZ_CP019033.1","contig_5233","bin_38",7.67237481038634,3,0.42335306095569,3.24812336077638,25.3740672307912,0,"order","Lactobacillales",17894,"d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus gasseri",20557057,"s__Lactobacillus gasseri",0.0811785,"0","100/1000",1130897895,"Limosilactobacillus fermentum strain SNUV175 plasmid pSNU175-4, complete sequence","2017/01/12","circular","complete",1613,"plasmid",29166,"RefSeq",946581,"Complete Genome","2017/01/10 00:00","2017/01/10 00:00","True",6174220,"SAMN06174220","South Korea: Seoul","","vaginal tract","Homo sapiens","2014-06","","Culture","Limosilactobacillus fermentum","species","cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Bacilli; Lactobacillales; Lactobacillaceae; Limosilactobacillus",1613,"Limosilactobacillus fermentum",2742598,"Limosilactobacillus",33958,"Lactobacillaceae",186826,"Lactobacillales",91061,"Bacilli",1239,"Firmicutes",2,"Bacteria",37.5666791,126.9782914,"South Korea,Seoul",43.8421449633134,"CP019033.1","","",0,"","Homo sapiens","",14.450098,5.004377,"rep38_1_rep(pLBUC03), CP002655, ","","MOBQ",""
"NZ_CP020429.2","contig_9010",NA,2.43836084146392,34,38.4081466232129,93.6529207192468,541.010176069961,0,"genus","Streptococcus",30742,NA,NA,NA,0.0834041,"0","95/1000",1356684418,"Streptococcus sp. FDAARGOS_192 plasmid unnamed1, complete sequence","2017/04/01","circular","complete",1839799,"plasmid",206913,"RefSeq",1613481,"Complete Genome","2018/03/01 00:00","2018/03/01 00:00","True",4875529,"SAMN04875529","USA:DC","","peripheral blood","Homo sapiens","2013-12-10","Bacteremia vs contaminant","","Streptococcus sp. FDAARGOS_192","species","cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Bacilli; Lactobacillales; Streptococcaceae; Streptococcus; unclassified Streptococcus",1839799,"Streptococcus sp. FDAARGOS_192",1301,"Streptococcus",1300,"Streptococcaceae",186826,"Lactobacillales",91061,"Bacilli",1239,"Firmicutes",2,"Bacteria",38.8936613,-76.9878833,"USA,DC",34.9156408732172,"CP020429.2","","",0,"","Homo sapiens","",1.0952754,17.11306,"","","",""
"NZ_CP020429.2","contig_9059","bin_66",3.90005486472555,22,1.51379560860033,5.90388592752188,32.1896880425909,0,"genus","Streptococcus",18566,"d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Ligilactobacillus;s__",3932897,"s__",0.0949813,"0","73/1000",1356684418,"Streptococcus sp. FDAARGOS_192 plasmid unnamed1, complete sequence","2017/04/01","circular","complete",1839799,"plasmid",206913,"RefSeq",1613481,"Complete Genome","2018/03/01 00:00","2018/03/01 00:00","True",4875529,"SAMN04875529","USA:DC","","peripheral blood","Homo sapiens","2013-12-10","Bacteremia vs contaminant","","Streptococcus sp. FDAARGOS_192","species","cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Bacilli; Lactobacillales; Streptococcaceae; Streptococcus; unclassified Streptococcus",1839799,"Streptococcus sp. FDAARGOS_192",1301,"Streptococcus",1300,"Streptococcaceae",186826,"Lactobacillales",91061,"Bacilli",1239,"Firmicutes",2,"Bacteria",38.8936613,-76.9878833,"USA,DC",34.9156408732172,"CP020429.2","","",0,"","Homo sapiens","",1.0952754,17.11306,"","","",""
